X,x,Density
1,37345.059,13316.74278
2,37902.377,13545.23112
3,38657.32,13854.74143
4,37362.343,13323.82885
5,36927.223,13145.43905
6,44761.527,16357.33437
7,44477.022,16240.69347
8,44625.92,16301.73843
9,47717.533,17569.23294
10,47377.852,17429.97107
