X,x,Density
1,13145.742,1096.988293
2,13202.78,1105.878716
3,12836.517,1048.789877
4,13145.723,1096.985331
5,12812.307,1045.016303
6,13763.211,1193.232216
7,13579.303,1164.566765
8,13531.993,1157.19263
9,13487.649,1150.2808
10,13614.652,1170.076558
